Frequency_Hz,TargetStrength_dB_re_1m
52093.1431431432,-37.9202991242423
52183.1831831832,-37.9207314081984
52273.2232232232,-37.9211408964365
52363.2632632633,-37.9215278833069
52453.3033033033,-37.9218927143402
52543.3433433433,-37.9222357848545
52633.3833833834,-37.9225575384436
52723.4234234234,-37.9228584653541
52813.4634634635,-37.9231391007549
52903.5035035035,-37.9234000229063
52993.5435435436,-37.9236418512337
53083.5835835836,-37.9238652443125
53173.6236236236,-37.9240708977712
53263.6636636637,-37.9242595421181
53353.7037037037,-37.9244319404989
53443.7437437438,-37.924588886392
53533.7837837838,-37.9247312012479
53623.8238238238,-37.9248597320809
53713.8638638639,-37.9249753490177
53803.9039039039,-37.9250789428125
53893.943943944,-37.9251714223336
53983.983983984,-37.9252537120299
54074.024024024,-37.925326749383
54164.0640640641,-37.9253914823531
54254.1041041041,-37.925448866824
54344.1441441442,-37.9254998640549
54434.1841841842,-37.9255454381463
54524.2242242242,-37.9255865535241
54614.2642642643,-37.9256241724512
54704.3043043043,-37.9256592525698
54794.3443443443,-37.9256927444836
54884.3843843844,-37.9257255893826
54974.4244244244,-37.9257587167183
55064.4644644645,-37.925793041934
55154.5045045045,-37.9258294642554
55244.5445445446,-37.9258688645459
55334.5845845846,-37.9259121032331
55424.6246246246,-37.9259600183086
55514.6646646647,-37.9260134234079
55604.7047047047,-37.9260731059714
55694.7447447448,-37.9261398254941
55784.7847847848,-37.926214311863
55874.8248248248,-37.9262972637894
55964.8648648649,-37.9263893473365
56054.9049049049,-37.9264911945456
56144.944944945,-37.9266034021643
56234.984984985,-37.9267265304763
56325.025025025,-37.9268611022378
56415.0650650651,-37.9270076017193
56505.1051051051,-37.9271664738554
56595.1451451452,-37.9273381235037
56685.1851851852,-37.927522914812
56775.2252252252,-37.9277211706967
56865.2652652653,-37.9279331724298
56955.3053053053,-37.9281591593366
57045.3453453454,-37.9283993286021
57135.3853853854,-37.9286538351868
57225.4254254254,-37.9289227918498
57315.4654654655,-37.9292062692791
57405.5055055055,-37.9295042963267
57495.5455455455,-37.9298168603477
57585.5855855856,-37.9301439076411
57675.6256256256,-37.9304853439904
57765.6656656657,-37.9308410353017
57855.7057057057,-37.9312108083366
57945.7457457457,-37.9315944515372
58035.7857857858,-37.9319917159408
58125.8258258258,-37.9324023161804
58215.8658658659,-37.9328259315683
58305.9059059059,-37.9332622072596
58395.945945946,-37.9337107554907
58485.985985986,-37.9341711568907
58576.026026026,-37.9346429618614
58666.0660660661,-37.93512569202
58756.1061061061,-37.9356188417038
58846.1461461462,-37.9361218795293
58936.1861861862,-37.9366342500038
59026.2262262262,-37.937155375183
59116.2662662663,-37.9376846563721
59206.3063063063,-37.9382214758643
59296.3463463464,-37.9387651987123
59386.3863863864,-37.9393151745288
59476.4264264264,-37.9398707393106
59566.4664664665,-37.9404312172817
59656.5065065065,-37.9409959227503
59746.5465465466,-37.9415641619757
59836.5865865866,-37.9421352350399
59926.6266266266,-37.9427084377182
60016.6666666667,-37.9432830633462
60106.7067067067,-37.9438584046758
