% Model,Rockfish_SF_monostatic.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 9 2026, 10:18"
% Table,Table 10 - Global Evaluation 1
% theta (degree),freq (Hz),Target Strength
234,50000,-100.61008393641542
234,70000,-76.9512689965354
235,10000,-98.56262474541197
235,30000,-98.57478911512729
235,50000,-101.15835956648034
235,70000,-76.22395999904103
236.00000000000003,10000,-98.56457737614366
236.00000000000003,30000,-98.14155509555724
236.00000000000003,50000,-99.84611819563072
236.00000000000003,70000,-80.43353049452787
237.00000000000003,10000,-98.56710878774783
237.00000000000003,30000,-97.94529139465405
237.00000000000003,50000,-99.59487704277896
237.00000000000003,70000,-93.96112950433849
238,10000,-98.57022100645256
238,30000,-98.03493915302633
238,50000,-101.8308862668629
238,70000,-82.66357948319886
239,10000,-98.57391914289217
239,30000,-98.42930466385086
239,50000,-97.36074678318424
239,70000,-77.63873547062248
239.99999999999997,10000,-98.57821119569913
239.99999999999997,30000,-99.12010805829384
239.99999999999997,50000,-91.06800130065706
239.99999999999997,70000,-74.39056287394627
241.00000000000003,10000,-98.5831077743225
241.00000000000003,30000,-100.06847631933132
241.00000000000003,50000,-87.37673896051336
241.00000000000003,70000,-74.20980463435019
242,10000,-98.58862174958796
242,30000,-101.19479934353124
242,50000,-85.45959925778831
242,70000,-76.73196019046277
243,10000,-98.59476784236816
243,30000,-102.36690605728751
243,50000,-84.82921742192772
243,70000,-81.9868633765814
244,10000,-98.60156216073347
244,30000,-103.40045113940437
244,50000,-85.26442103634032
244,70000,-86.2841180250669
245.00000000000003,10000,-98.60902169637342
245.00000000000003,30000,-104.09502996207253
245.00000000000003,50000,-86.67115308363849
245.00000000000003,70000,-83.34056700950353
246.00000000000003,10000,-98.61716379043743
246.00000000000003,30000,-104.31900279263311
246.00000000000003,50000,-88.91408071377941
246.00000000000003,70000,-78.35696802951364
247,10000,-98.62600557786998
247,30000,-104.09612862035061
247,50000,-91.24710776518954
247,70000,-76.94820082479252
248,10000,-98.63556341880907
248,30000,-103.5975657376494
248,50000,-91.73272954561793
248,70000,-79.16302298531494
248.99999999999997,10000,-98.64585232397461
248.99999999999997,30000,-103.03691271735019
248.99999999999997,50000,-90.46960282508647
248.99999999999997,70000,-79.62207135277916
250.00000000000003,10000,-98.65688538054195
250.00000000000003,30000,-102.57714069419745
250.00000000000003,50000,-89.5098391296115
250.00000000000003,70000,-79.92752611492129
251,10000,-98.66867318435044
251,30000,-102.30334275997977
251,50000,-89.7171608091912
251,70000,-85.06792562930247
252,10000,-98.6812232842354
252,30000,-102.23432745586278
252,50000,-91.30803669689843
252,70000,-101.75690133183642
253,10000,-98.69453964494485
253,30000,-102.34237120511494
253,50000,-93.5137784934731
253,70000,-89.706242526768
254.00000000000003,10000,-98.70862213596413
254.00000000000003,30000,-102.57164014981683
254.00000000000003,50000,-93.39588976375316
254.00000000000003,70000,-84.56424514078812
255.00000000000003,10000,-98.72346605522733
255.00000000000003,30000,-102.85562581041545
255.00000000000003,50000,-92.28009785903456
255.00000000000003,70000,-82.96452582535204
256,10000,-98.73906169827364
256,30000,-103.13340481210297
256,50000,-93.65352549582626
256,70000,-80.81099544853451
257,10000,-98.75539398547859
257,30000,-103.36220590769992
257,50000,-101.43429216115491
257,70000,-79.04642588808831
258,10000,-98.77244216117326
258,30000,-103.52500062381175
258,50000,-101.86167714243338
258,70000,-80.23575611072357
259,10000,-98.79017957991594
259,30000,-103.63375293879272
259,50000,-93.60181288765929
259,70000,-86.97142606013615
260,10000,-98.80857359527715
260,30000,-103.72708793419285
260,50000,-92.58553205838014
260,70000,-93.14094344454347
261,10000,-98.8275855658407
261,30000,-103.86027675809721
261,50000,-96.69554500582652
261,70000,-82.65574139922961
262,10000,-98.84717099121869
262,30000,-104.09018713056068
262,50000,-117.74701348571901
262,70000,-78.85938244954494
263,10000,-98.86727978795038
263,30000,-104.4615802553234
263,50000,-95.57836123215495
263,70000,-78.11537523107918
264,10000,-98.88785671061633
264,30000,-104.9985026878943
264,50000,-91.52568947077954
264,70000,-78.92885842640564
265,10000,-98.90884191866635
265,30000,-105.70022041284277
265,50000,-90.51948285712695
265,70000,-80.95323427370296
266,10000,-98.9301716828889
266,30000,-106.54080706050289
266,50000,-90.80000187379837
266,70000,-89.48627363828635
267,10000,-98.95177921948542
267,30000,-107.47540684817034
267,50000,-91.4964760732079
267,70000,-90.48376870598659
268,10000,-98.9735956330032
268,30000,-108.45896166690218
268,50000,-92.4119597913429
268,70000,-87.0477315838297
269,10000,-98.99555094355716
269,30000,-109.47342708732393
269,50000,-94.08350137629363
269,70000,-90.62840407319854
270,10000,-99.01757516855632
270,30000,-110.53308145618465
270,50000,-97.18316032143228
270,70000,-85.46502649371755
271,10000,-99.03959942594508
271,30000,-111.6170726729529
271,50000,-100.11413830724592
271,70000,-81.12252106819366
272,10000,-99.06155702307754
272,30000,-112.49730016138999
272,50000,-98.04156313002454
272,70000,-77.46350424805927
273,10000,-99.08338449633001
273,30000,-112.63262449161957
273,50000,-94.5805882384129
273,70000,-74.00700798357015
274,10000,-99.10502256756091
274,30000,-111.69517336015424
274,50000,-91.37398449516814
274,70000,-72.68844647233512
275,10000,-99.12641698777583
275,30000,-110.13254493084665
275,50000,-88.93543496992207
275,70000,-74.76165219042777
276,10000,-99.14751924393164
276,30000,-108.54359990338855
276,50000,-87.81919932872529
276,70000,-81.66729450585869
277,10000,-99.16828711122395
277,30000,-107.2021024317401
277,50000,-88.29138133983801
277,70000,-90.27854093473572
278,10000,-99.18868504157744
278,30000,-106.16209058304273
278,50000,-90.45536993113204
278,70000,-85.26198941367207
279,10000,-99.20868438640295
279,30000,-105.40051882923088
279,50000,-93.37320602247456
279,70000,-81.71421204848735
280,10000,-99.22826345989927
280,30000,-104.88049460205609
280,50000,-93.34968476335634
280,70000,-83.77710909252819
281,10000,-99.24740745598459
281,30000,-104.57131589855797
281,50000,-91.94687612880949
281,70000,-88.59717641330292
282,10000,-99.26610823728274
282,30000,-104.44959360018362
282,50000,-92.09453255260455
282,70000,-75.65667562023789
283,10000,-99.28436401924884
283,30000,-104.49355409656205
283,50000,-93.84741771773493
283,70000,-73.08864411632256
284,10000,-99.30217897398887
284,30000,-104.67837241940128
284,50000,-95.8660605802927
284,70000,-74.5194133621038
285,10000,-99.31956277922137
285,30000,-104.97685777113703
285,50000,-95.23523235883452
285,70000,-77.81170768631571
286,10000,-99.33653013602483
286,30000,-105.3654166061459
286,50000,-92.64095339280357
286,70000,-78.0452883451009
287,10000,-99.35310027636464
287,30000,-105.83065909984427
287,50000,-90.85046998012928
287,70000,-75.12796841628274
288,10000,-99.36929647689908
288,30000,-106.36870227393754
288,50000,-90.76830970997294
288,70000,-75.91614466818274
289,10000,-99.38514559115639
289,30000,-106.9692985131182
289,50000,-92.71094006318293
289,70000,-82.45993228771417
290,10000,-99.40067760651482
290,30000,-107.58312519767566
290,50000,-97.17307279833621
290,70000,-81.45102171274627
291,10000,-99.41592522782739
291,30000,-108.09019965589899
291,50000,-105.37795040497258
291,70000,-81.66011610385246
292,10000,-99.4309234843184
292,30000,-108.3244848144817
292,50000,-114.25725324052738
292,70000,-86.01467430563126
293,10000,-99.44570935338922
293,30000,-108.19270755615725
293,50000,-104.06895635830841
293,70000,-82.14250519628571
294,10000,-99.46032139140364
294,30000,-107.76062923784062
294,50000,-96.49385278142817
294,70000,-82.42086504399529
295,10000,-99.47479936059906
295,30000,-107.15994072625176
295,50000,-92.46830410342311
295,70000,-80.43600070831516
296,10000,-99.48918384053746
296,30000,-106.45057079295404
296,50000,-91.21998628987183
296,70000,-79.30477125498571
297,10000,-99.50351581356273
297,30000,-105.61121136531617
297,50000,-92.19675115724597
297,70000,-79.6356971000249
298,10000,-99.51783621544271
298,30000,-104.63357986506418
298,50000,-93.57857960493189
298,70000,-82.17964634567241
299,10000,-99.53218544549644
299,30000,-103.59183671333324
299,50000,-93.12158168105931
299,70000,-81.99306654383896
300,10000,-99.5466028336383
300,30000,-102.61252811776204
300,50000,-93.84507683751198
300,70000,-78.95166727941695
301,10000,-99.56112606573103
301,30000,-101.8055473079801
301,50000,-99.84612333365497
301,70000,-84.95359476681564
302,10000,-99.5757905727352
302,30000,-101.2300617808964
302,50000,-100.0995803774483
302,70000,-84.80886881793474
303,10000,-99.59062889262354
303,30000,-100.89565585095994
303,50000,-92.38985378494162
303,70000,-80.47825970802359
304,10000,-99.60567001768354
304,30000,-100.77380323720894
304,50000,-90.64766291896751
304,70000,-80.0064160808493
305,10000,-99.62093874212482
305,30000,-100.80859011139374
305,50000,-92.95393374769681
305,70000,-78.46133477401652
306,10000,-99.63645502710705
306,30000,-100.92823131835044
306,50000,-103.18603133805973
306,70000,-77.51134106935069
307,10000,-99.65223340086068
307,30000,-101.06172574102295
307,50000,-100.22399622692137
307,70000,-73.53225294309917
308,10000,-99.66828241175969
308,30000,-101.15887299944559
308,50000,-94.06204290133235
308,70000,-74.37004018422213
309,10000,-99.68460415073059
309,30000,-101.20284439096885
309,50000,-94.24221122170196
309,70000,-84.13053790490704
310,10000,-99.70119385813867
310,30000,-101.20618308773886
310,50000,-98.9515359483081
310,70000,-76.08374989214971
311,10000,-99.71803962671721
311,30000,-101.19535449585752
311,50000,-97.83086958073831
311,70000,-74.70770779878067
312,10000,-99.73512221006102
312,30000,-101.19676066106707
312,50000,-91.9135597909654
312,70000,-75.11638724301692
313,10000,-99.7524149417595
313,30000,-101.22933046051185
313,50000,-88.98089847178963
313,70000,-73.06282831607308
314,10000,-99.76988376753562
314,30000,-101.29882696508444
314,50000,-87.61988514825767
314,70000,-74.48377794806673
315,10000,-99.78748738905168
315,30000,-101.3889959486896
315,50000,-87.18488451516991
315,70000,-81.1228764274273
316,10000,-99.80517751534386
316,30000,-101.45390278714535
316,50000,-87.51610771135853
316,70000,-83.8639925871557
317,10000,-99.82289921534901
317,30000,-101.42629573944458
317,50000,-88.68291310053066
317,70000,-79.90153809750933
318,10000,-99.84059136333359
318,30000,-101.2530287501496
318,50000,-91.01938696283042
318,70000,-77.90600869010393
319,10000,-99.85818716806891
319,30000,-100.93660789934368
319,50000,-95.6589030629553
319,70000,-76.9225162197312
320,10000,-99.87561477617112
320,30000,-100.53745790787174
320,50000,-107.48780587239337
320,70000,-77.72536909018643
321,10000,-99.89279794045243
321,30000,-100.13081558794711
321,50000,-99.40844342051072
321,70000,-81.2491812812244
322,10000,-99.90965674471562
322,30000,-99.7622036482955
322,50000,-94.43066080657599
322,70000,-87.99940849959725
323,10000,-99.92610837772008
323,30000,-99.43346917959745
323,50000,-93.50842100926128
323,70000,-87.67107948283018
324,10000,-99.94206795010874
324,30000,-99.11754853952893
324,50000,-95.2926918614084
324,70000,-82.98857977684136
325,10000,-99.95744934920596
325,30000,-98.78488909859303
325,50000,-97.16823656332059
325,70000,-81.2159737212678
326,10000,-99.97216612746172
326,30000,-98.4202711896844
326,50000,-92.42584424941046
326,70000,-82.21465118124983
327,10000,-99.986132420563
327,30000,-98.01688793113365
327,50000,-88.00650961050545
327,70000,-88.390381274995
328,10000,-99.99926389106125
328,30000,-97.55771978558798
328,50000,-85.58470876521595
328,70000,-82.6826814961452
329,10000,-100.01147869248479
329,30000,-97.01051749512345
329,50000,-84.67084377606733
329,70000,-75.49954150537768
330,10000,-100.02269844724967
330,30000,-96.3516655624629
330,50000,-84.81348648279665
330,70000,-73.36177419168209
331,10000,-100.03284922984989
331,30000,-95.600960973119
331,50000,-85.61349300914954
331,70000,-74.9716211796559
332,10000,-100.04186254406787
332,30000,-94.82977460318553
332,50000,-86.96640986563658
332,70000,-81.60085579109919
333,10000,-100.0496762804735
333,30000,-94.13390594625943
333,50000,-89.02824238946548
333,70000,-96.41335552052254
334,10000,-100.05623563799789
334,30000,-93.60024112330876
334,50000,-90.0775047169007
334,70000,-82.57162919375857
335,10000,-100.06149399093395
335,30000,-93.2903569187639
335,50000,-87.4738720818553
335,70000,-79.2515825909055
336,10000,-100.06541368131965
336,30000,-93.23956938612872
336,50000,-84.86092250982017
336,70000,-75.75232704628593
337,10000,-100.06796671594262
337,30000,-93.46120335667291
337,50000,-83.9626107233808
337,70000,-71.84428503781261
338,10000,-100.06913534745436
338,30000,-93.94930794498248
338,50000,-84.84960090724387
338,70000,-69.33834508883771
339,10000,-100.06891252074831
339,30000,-94.67726316042433
339,50000,-86.92124128765445
339,70000,-68.91426958775017
340,10000,-100.06730216823719
340,30000,-95.59202392914821
340,50000,-87.18769639226784
340,70000,-70.73721892648207
341,10000,-100.06431934173465
341,30000,-96.6057777421051
341,50000,-85.00093091730263
341,70000,-74.46128694075809
342,10000,-100.059990172977
342,30000,-97.59015497291502
342,50000,-83.51199225521654
342,70000,-78.06370453034984
343,10000,-100.05435166068719
343,30000,-98.38216745225088
343,50000,-83.34458020033091
343,70000,-80.88824338364434
344,10000,-100.04745128740677
344,30000,-98.81290135014532
344,50000,-83.97699193385225
344,70000,-79.14732095024989
345,10000,-100.03934647536536
345,30000,-98.76562614046
345,50000,-84.31502625783912
345,70000,-75.49234458222712
346,10000,-100.03010389608212
346,30000,-98.24303314281649
346,50000,-83.75033660952528
346,70000,-76.00086621124882
347,10000,-100.01979865293097
347,30000,-97.37883704219732
347,50000,-83.01875399319758
347,70000,-81.39386215638937
348,10000,-100.00851336008837
348,30000,-96.36532584308978
348,50000,-82.80870572040325
348,70000,-76.64077657146535
349,10000,-99.9963371435055
349,30000,-95.36845414210765
349,50000,-83.24593745334295
349,70000,-73.11222745338445
350,10000,-99.98336459119636
350,30000,-94.49276059606899
350,50000,-84.14516000758002
350,70000,-75.19722420729055
351,10000,-99.96969467996125
351,30000,-93.78570722506646
351,50000,-85.1076023013089
351,70000,-84.85224380048982
352,10000,-99.95542970423065
352,30000,-93.25232852489215
352,50000,-85.6447980478491
352,70000,-74.22220908208033
353,10000,-99.94067423073638
353,30000,-92.86728382577584
353,50000,-85.60638273874335
353,70000,-70.29234933787177
354,10000,-99.92553409859337
354,30000,-92.5844863430454
354,50000,-85.36289304373722
354,70000,-70.30341262011565
355,10000,-99.91011548107966
355,30000,-92.34900434606388
355,50000,-85.35015157767312
355,70000,-73.01833769918645
356,10000,-99.89452402022125
356,30000,-92.11403356163103
356,50000,-85.69823947849207
356,70000,-76.56207618642907
357,10000,-99.87886404123502
357,30000,-91.85841441852628
357,50000,-86.13944144266466
357,70000,-75.21401244599001
358,10000,-99.86323784915781
358,30000,-91.59400514384146
358,50000,-86.26569478039899
358,70000,-71.8748597801184
359,10000,-99.84774510618726
359,30000,-91.35724676789755
359,50000,-86.20838623048881
359,70000,-69.36838548405515
360,10000,-99.83248228493184
360,30000,-91.19170229410884
360,50000,-86.6097536452597
360,70000,-68.0740348821106
